potential_file,t_min,model,A,beta,C,M,r2,beta_spread,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess,dataset,group
0.1,0.9,simple,9.424460226505184e-08,0.7996821065019457,-6.3050633398234306e-09,,0.9958821916369694,0.4989806282733996,42,3.0,2.2651996446876553e-09,1.4680791681420264e-09,0.6481014472984599,,,-0.128390858486808,0.07424853372945787,ca115,7
0.1,0.9,linear,9.080156513415985e-08,0.7999783925754068,-2.0017942942815806e-09,-1.081291621480051e-09,0.9959896532766918,0.4999645183322264,42,3.0,2.2651996446876553e-09,1.5020759193365005e-09,0.6631097275947256,,,-0.5597815108691526,0.062411873710824906,ca115,7
0.1,1.0,simple,9.443894035675464e-08,0.7997759775969703,-6.415210012262889e-09,,0.995061824432901,0.49932508805031894,40,3.0,2.2651996446876553e-09,1.3763253976415113e-09,0.6075956266677283,,,-0.5,0.2238468382641148,ca115,7
0.1,1.0,linear,1.485977641340473e-07,0.50000562075835,-6.531425473064299e-08,4.0743095767835714e-09,0.9951784493695766,0.4999793394336987,40,3.0,2.2651996446876553e-09,1.5046124795889507e-09,0.6642295230433957,,,-0.5,0.02015470895947256,ca115,7
0.1,2.0,simple,1.1797899241685722e-07,0.49999808069398355,-3.566098804962538e-08,,0.9788495251895892,0.4999850975561339,20,3.0,2.2651996446876553e-09,9.188653656849723e-10,0.4056443183009916,,,,0.0,ca115,7
0.1,2.0,linear,1.8157082893491467e-07,0.2999998014041191,-1.0292838267468915e-07,1.5872006992230515e-09,0.9788812801048443,0.4999994118562545,20,3.0,2.2651996446876553e-09,9.546730239959656e-10,0.4214520456220555,,,,0.0,ca115,7
0.1,3.0,simple,,,,,,,0,3.0,2.2651996446876553e-09,,,,,,,ca115,7
0.1,3.0,linear,,,,,,,0,3.0,2.2651996446876553e-09,,,,,,,ca115,7
0.1,4.0,simple,,,,,,,0,3.0,2.2651996446876553e-09,,,,,,,ca115,7
0.1,4.0,linear,,,,,,,0,3.0,2.2651996446876553e-09,,,,,,,ca115,7
0.1,5.0,simple,,,,,,,0,3.0,2.2651996446876553e-09,,,,,,,ca115,7
0.1,5.0,linear,,,,,,,0,3.0,2.2651996446876553e-09,,,,,,,ca115,7
0.2,0.1,simple,6.902666483996146e-08,1.2491112448789363,6.891827613049252e-08,,0.9558573630160587,0.04333437238335325,58,3.0,1.4773020649683368e-09,1.4127386915058609e-08,9.56296430504306,,,-0.2872555461190308,15.687393373063827,ca115,8
0.2,0.1,linear,5.086547265746331e-08,1.3708134762876036,1.1279237025727707e-07,-1.734499586466907e-08,0.9572632915800124,0.19607991616788367,58,3.0,1.4773020649683368e-09,2.1700954489081902e-09,1.4689585159110314,,,-0.42972065135439985,5.170333264996428,ca115,8
0.2,0.2,simple,1.640127567637941e-07,0.6145505116286107,-1.1002454609779373e-08,,0.9995039852149402,0.23589993709195844,56,3.0,1.4773020649683368e-09,6.738825911518611e-10,0.4561576180876079,,,-0.31207056500726427,0.43235634615509894,ca115,8
0.2,0.2,linear,2.2310840152032674e-07,0.5055279482020512,-7.861134990858071e-08,8.325326692852274e-09,0.9994233288159297,0.3495941988182265,56,3.0,1.4773020649683368e-09,1.2438606930419053e-09,0.8419812863854388,,,-0.6529185892914049,1.9412540310365947,ca115,8
0.2,0.3,simple,1.5103266993687997e-07,0.6654237551255603,9.528556350034337e-10,,0.9996436117530988,0.14911603128466644,54,3.0,1.4773020649683368e-09,7.391376755451784e-10,0.5003294133762822,,,-0.28161174998599475,1.460907199831415,ca115,8
0.2,0.3,linear,1.1315018305568659e-07,0.7995515306663393,4.615243572779272e-08,-7.214695103000306e-09,0.9997410235805428,0.4573554901270007,54,3.0,1.4773020649683368e-09,5.44210007629038e-10,0.36838099704457,,,-0.6603389888235598,0.33416794809977435,ca115,8
0.2,0.4,simple,1.6049129031876454e-07,0.6251195066052648,-7.849045714223664e-09,,0.9994880244464105,0.17765314569264445,52,3.0,1.4773020649683368e-09,5.193022804739583e-10,0.35152071657402617,,,-0.46143379998634393,1.160186721534519,ca115,8
0.2,0.4,linear,1.1447197318554982e-07,0.7989595035114839,4.427777231570059e-08,-6.720184395997825e-09,0.9996290449050209,0.49847866016870485,52,3.0,1.4773020649683368e-09,4.5605849608131044e-10,0.30871038963252595,,,-0.6612158854673693,0.26374305862918834,ca115,8
0.2,0.5,simple,1.9432549633304614e-07,0.5016210636515829,-4.0833280101790546e-08,,0.9994577668723904,0.48453348911611344,50,3.0,1.4773020649683368e-09,7.354286681791698e-10,0.49781875055791813,,,-0.1260248668237004,0.6096827613768604,ca115,8
0.2,0.5,linear,2.05148732368645e-07,0.5000912718432208,-5.55819628121591e-08,3.3139823144091075e-09,0.9998013799621095,0.4990184934192836,50,3.0,1.4773020649683368e-09,4.3753519749924373e-10,0.29617179037018504,,,-0.6231261557542025,0.4809109132100093,ca115,8
0.2,0.6,simple,1.9289375361999406e-07,0.5008237663440556,-3.9828102185016577e-08,,0.9995331433568373,0.4935069881127296,48,3.0,1.4773020649683368e-09,5.813093851425652e-10,0.3934939230962386,,,-0.05505405808294451,1.4511713911678592,ca115,8
0.2,0.6,linear,2.0285599592802548e-07,0.5000329248567182,-5.28608775784725e-08,2.799946338148276e-09,0.9997857868178998,0.4996742370946348,48,3.0,1.4773020649683368e-09,6.074426462553765e-10,0.4111837793094778,,,-0.5568735146221089,0.8409567372195186,ca115,8
0.2,0.7,simple,1.9174377885254109e-07,0.5004691440626065,-3.9019692431278335e-08,,0.9995476905343872,0.49657578388061036,46,3.0,1.4773020649683368e-09,6.242883233928067e-10,0.4225867804538587,,,-0.10197398420687243,0.6560044213302527,ca115,8
0.2,0.7,linear,2.0139862778892308e-07,0.5000163647430401,-5.118721279762608e-08,2.4985574117198085e-09,0.9997491640565569,0.49986334387899356,46,3.0,1.4773020649683368e-09,6.682089630784873e-10,0.4523170845854122,,,-0.5960982210938452,0.3094497706074056,ca115,8
0.2,0.8,simple,1.906447913200444e-07,0.5002655301835126,-3.825260913442446e-08,,0.9995713118733188,0.4979954202814733,44,3.0,1.4773020649683368e-09,5.4771836221355e-10,0.37075583606206447,,,-0.04329384509249062,1.1662070638743314,ca115,8
0.2,0.8,linear,1.9965791331947518e-07,0.5000062140814389,-4.92372779447051e-08,2.160101379097917e-09,0.9997196337270509,0.4999318188724458,44,3.0,1.4773020649683368e-09,6.577131002828909e-10,0.44521233394267795,,,-0.6362297432424452,0.18768133577228857,ca115,8
0.2,0.9,simple,1.8976462306462175e-07,0.500160885129198,-3.764458231492796e-08,,0.9995549301253889,0.4987723474065246,42,3.0,1.4773020649683368e-09,3.4938497727425117e-10,0.23650205706694086,,,-0.041768840599242324,1.012789208034749,ca115,8
0.2,0.9,linear,1.9847391234289962e-07,0.5000029869964886,-4.7945157965951023e-08,1.944517864140604e-09,0.9996715660639673,0.4999649684421169,42,3.0,1.4773020649683368e-09,6.399271338733218e-10,0.43317284193130634,,,-0.6664182763598013,0.010963660003597109,ca115,8
0.2,1.0,simple,1.8904464455090855e-07,0.5001052792936426,-3.7153092882746415e-08,,0.9995272184207856,0.49923356037894867,40,3.0,1.4773020649683368e-09,3.463283163178614e-10,0.23443297381790654,,,-0.5,0.7234414121164277,ca115,8
0.2,1.0,linear,1.9786107313518956e-07,0.5000029202439915,-4.730224365290478e-08,1.8437822555337365e-09,0.9996277350685535,0.4999834769937488,40,3.0,1.4773020649683368e-09,5.827268902397444e-10,0.39445344595266235,,,-0.5,0.2647027191629245,ca115,8
0.2,2.0,simple,1.8555386437513634e-07,0.4999995006530666,-3.4841953700537875e-08,,0.9963207979949302,0.49999018327385003,20,3.0,1.4773020649683368e-09,6.043045507648571e-10,0.4090595722397567,,,,0.0,ca115,8
0.2,2.0,linear,1.232122948595535e-07,0.8000000757848946,3.4600002843835986e-08,-4.50755105958722e-09,0.996328820190613,0.500000042515979,20,3.0,1.4773020649683368e-09,6.031734682742275e-10,0.4082939316050813,,,,0.0,ca115,8
0.2,3.0,simple,,,,,,,0,3.0,1.4773020649683368e-09,,,,,,,ca115,8
0.2,3.0,linear,,,,,,,0,3.0,1.4773020649683368e-09,,,,,,,ca115,8
0.2,4.0,simple,,,,,,,0,3.0,1.4773020649683368e-09,,,,,,,ca115,8
0.2,4.0,linear,,,,,,,0,3.0,1.4773020649683368e-09,,,,,,,ca115,8
0.2,5.0,simple,,,,,,,0,3.0,1.4773020649683368e-09,,,,,,,ca115,8
0.2,5.0,linear,,,,,,,0,3.0,1.4773020649683368e-09,,,,,,,ca115,8
0.3,0.1,simple,8.671686388667193e-08,1.0322788335889865,9.747888020572631e-08,,0.984047705712312,0.008140686690500498,58,3.0,2.4621701082805614e-09,1.6342211374953133e-08,6.637320191644109,,,-0.16061107812679318,0.44053831221662454,ca115,9
0.3,0.1,linear,3.963936508220653e-08,1.342560231548894,1.913796255738305e-07,-3.299521733004482e-08,0.9907156426841374,0.34527423007954194,58,3.0,2.4621701082805614e-09,5.466272522831045e-09,2.220103519430823,,,-0.651750286450923,2.457284660200273,ca115,9
0.3,0.2,simple,2.1530582644220637e-07,0.4903772219711792,-1.6037370339113444e-08,,0.9994318233916513,0.161332823427549,56,3.0,2.4621701082805614e-09,1.3482598752171854e-09,0.5475900591445052,,,-0.46315904436784744,0.6772629268821253,ca115,9
0.3,0.2,linear,2.225298415089643e-07,0.478489472977969,-2.3719160898168757e-08,5.938432998937765e-10,0.9994373588146704,0.15408717413832773,56,3.0,2.4621701082805614e-09,1.3497501892980107e-09,0.5481953439198395,,,-0.5614010594321962,0.5915426748098175,ca115,9
0.3,0.3,simple,2.1160081025232123e-07,0.5009621262851458,-1.2455589518678912e-08,,0.9994505830207425,0.1502310177633877,54,3.0,2.4621701082805614e-09,1.2612925941042903e-09,0.5122686648913567,,,-0.6554818944599398,0.2531743267243272,ca115,9
0.3,0.3,linear,2.114743054518615e-07,0.5010339904880697,-1.2275356647846628e-08,-4.0640769318830304e-11,0.9994507374800655,0.4977842842549713,54,3.0,2.4621701082805614e-09,1.277519429827124e-09,0.5188591257487365,,,-0.6595874383432228,0.19633208349836964,ca115,9
0.3,0.4,simple,2.1122898001071338e-07,0.49943100170741306,-1.2268345437480495e-08,,0.9992552637662685,0.19864726271719252,52,3.0,2.4621701082805614e-09,1.064817084604535e-09,0.4324709657644826,,,-0.27516506500879007,0.30731203675067886,ca115,9
0.3,0.4,linear,2.0808329248073278e-07,0.5002059563446116,-7.816966302177077e-09,-1.0321639686489895e-09,0.9992829221757574,0.39485319581491213,52,3.0,2.4621701082805614e-09,1.4882134298831776e-09,0.6044316048181012,,,-0.49391281579346463,0.20545897099780897,ca115,9
0.3,0.5,simple,2.2877608004455196e-07,0.45455965379218566,-2.9578012633551322e-08,,0.9994022628747915,0.19766202197689992,50,3.0,2.4621701082805614e-09,1.5056891422020362e-09,0.6115292916351435,,,-0.14580542739802357,0.028810287259464985,ca115,9
0.3,0.5,linear,2.0224379627216984e-07,0.49993269734908163,-6.474763546946747e-10,-2.454841441673581e-09,0.9993964362888437,0.49855430091298464,50,3.0,2.4621701082805614e-09,1.646015882589197e-09,0.6685224051146816,,,-0.5688721726809101,0.1321602533402417,ca115,9
0.3,0.6,simple,2.1102796735145614e-07,0.49942676845879025,-1.2109780702587085e-08,,0.9991066560113442,0.49202540873257095,48,3.0,2.4621701082805614e-09,9.989175398325256e-10,0.4057061437278647,,,-0.10129708161096503,0.2852198429121855,ca115,9
0.3,0.6,linear,2.0280763496092796e-07,0.4999656403345861,-1.3564854894790467e-09,-2.309785495618032e-09,0.9992510779481819,0.4995990099473696,48,3.0,2.4621701082805614e-09,1.5616899618340363e-09,0.63427378822523,,,-0.6665346796415117,0.006814897579252536,ca115,9
0.3,0.7,simple,2.117868079678512e-07,0.49966906868498473,-1.2643870172331363e-08,,0.9989584029122364,0.49606538388717714,46,3.0,2.4621701082805614e-09,1.081889023426961e-09,0.43940466167972864,,,-0.09547851059824042,0.21280037337325147,ca115,9
0.3,0.7,linear,3.640354736522972e-07,0.3000084334745682,-1.706179083645546e-07,6.0510437874581384e-09,0.9990825477644516,0.499837587915243,46,3.0,2.4621701082805614e-09,1.6016713134139592e-09,0.6505120454623968,,,-0.6605727351520789,0.06764361023948626,ca115,9
0.3,0.8,simple,2.1243085131711057e-07,0.49979196299014994,-1.3095483228682356e-08,,0.9987725548949906,0.4977907438436626,44,3.0,2.4621701082805614e-09,1.1205472326127266e-09,0.45510553021669675,,,-0.06227289304751554,0.3679687385778391,ca115,9
0.3,0.8,linear,3.5963454791007716e-07,0.3000029417816159,-1.6583277436819826e-07,5.4768560977306784e-09,0.998895820772365,0.4999213259144937,44,3.0,2.4621701082805614e-09,1.4865234952769141e-09,0.6037452450086874,,,-0.36499240906517366,0.20355961023673083,ca115,9
0.3,0.9,simple,2.1310034132402792e-07,0.49987187712297854,-1.3561062602992152e-08,,0.9985775931552282,0.4986865614987109,42,3.0,2.4621701082805614e-09,1.2031272254383742e-09,0.48864504584476876,,,-0.28948785861418436,0.06404403934991444,ca115,9
0.3,0.9,linear,3.5650560400262993e-07,0.30000128492561556,-1.6248708228457803e-07,5.092602749262482e-09,0.9986816691442019,0.4999605775076506,42,3.0,2.4621701082805614e-09,1.4695157526333287e-09,0.5968376221005925,,,-0.031837734555203494,0.2622577367040853,ca115,9
0.3,1.0,simple,2.1367007891469963e-07,0.4999178176764575,-1.3953627323579706e-08,,0.9983431227600732,0.4991870439492355,40,3.0,2.4621701082805614e-09,1.2067852647454038e-09,0.4901307430736999,,,-0.5,0.28079416026257586,ca115,9
0.3,1.0,linear,3.534068708954898e-07,0.3000004886644603,-1.5921545365864204e-07,4.729425760070502e-09,0.9984341708279385,0.49997923802173627,40,3.0,2.4621701082805614e-09,1.376680108019523e-09,0.5591328167739464,,,-0.5,0.014242323877784496,ca115,9
0.3,2.0,simple,2.1721061284647371e-07,0.49999874573255204,-1.6295320105207207e-08,,0.9932147743347789,0.4999911360245591,20,3.0,2.4621701082805614e-09,9.174031099434252e-10,0.3725994019901765,,,,0.0,ca115,9
0.3,2.0,linear,3.307732893260617e-07,0.2999999255057195,-1.366373275668433e-07,2.5918913129423667e-09,0.9932455646204809,0.4999997751953863,20,3.0,2.4621701082805614e-09,9.372715254904065e-10,0.38066887512696806,,,,0.0,ca115,9
0.3,3.0,simple,,,,,,,0,3.0,2.4621701082805614e-09,,,,,,,ca115,9
0.3,3.0,linear,,,,,,,0,3.0,2.4621701082805614e-09,,,,,,,ca115,9
0.3,4.0,simple,,,,,,,0,3.0,2.4621701082805614e-09,,,,,,,ca115,9
0.3,4.0,linear,,,,,,,0,3.0,2.4621701082805614e-09,,,,,,,ca115,9
0.3,5.0,simple,,,,,,,0,3.0,2.4621701082805614e-09,,,,,,,ca115,9
0.3,5.0,linear,,,,,,,0,3.0,2.4621701082805614e-09,,,,,,,ca115,9
0.4,0.1,simple,9.932958358210877e-08,0.9064508739055629,1.1389826701444626e-07,,0.9855122028479285,0.04793652683974914,58,3.0,2.068218697529611e-09,1.4629240025359904e-08,7.073352563166475,,,-0.16310997241827596,0.24707666833613942,ca115,10
0.4,0.1,linear,3.46105218424694e-08,1.3199774737326289,2.3095297518980018e-07,-3.793526810887609e-08,0.9952934297000543,0.13849342442078716,58,3.0,2.068218697529611e-09,6.324224601224626e-09,3.057812313938855,,,-0.6638738037411043,1.2635835896277716,ca115,10
0.4,0.2,simple,2.52757868164615e-07,0.41023865681910376,-2.538203075126353e-08,,0.9994812122063771,0.10259388389053459,56,3.0,2.068218697529611e-09,1.3729999291978524e-09,0.6638562599002878,,,-0.11301872828937339,0.28837980656278334,ca115,10
0.4,0.2,linear,2.387723335528371e-07,0.4264288679842882,-9.389398242654908e-09,-1.770316215811646e-09,0.9995062885446372,0.1892486052485794,56,3.0,2.068218697529611e-09,1.4882954603048493e-09,0.7196025556110422,,,-0.29580489804043847,0.16630941929705417,ca115,10
0.4,0.3,simple,2.4266047890400864e-07,0.42872172588947327,-1.5584431822625704e-08,,0.9993272113637816,0.18630467308393134,54,3.0,2.068218697529611e-09,1.4920762256819655e-09,0.7214305853941749,,,-0.20661772302353965,0.30652618193850273,ca115,10
0.4,0.3,linear,1.950653732786201e-07,0.5005253845026503,3.737017085956344e-08,-5.191560318569912e-09,0.9994531030078962,0.49797540607776103,54,3.0,2.068218697529611e-09,1.6707779125926724e-09,0.8078342559171026,,,-0.009666320909257044,0.16716869191261685,ca115,10
0.4,0.4,simple,2.3192473182962527e-07,0.447671517332254,-5.21706122524082e-09,,0.9990797671752414,0.194614389320297,52,3.0,2.068218697529611e-09,1.7515509658738345e-09,0.8468886621932095,,,-0.06852074372285197,1.4422454234132092,ca115,10
0.4,0.4,linear,1.949462507260683e-07,0.5001467363293342,3.763409127554412e-08,-5.292357473147618e-09,0.999356472411954,0.49686007856939085,52,3.0,2.068218697529611e-09,1.667172228188456e-09,0.8060908791608034,,,-0.5769816697498119,0.22524283988062804,ca115,10
0.4,0.5,simple,3.370139659828927e-07,0.3004622315853907,-1.0876293787335393e-07,,0.9991376588431944,0.196986130089504,50,3.0,2.068218697529611e-09,1.32387395689412e-09,0.6401034660770761,,,-0.15530320153650032,0.05859196407039763,ca115,10
0.4,0.5,linear,3.521242273558749e-07,0.30001672586778827,-1.2720948719067014e-07,2.9112553423667706e-09,0.9993121413298258,0.4983968634197993,50,3.0,2.068218697529611e-09,1.7868322216913156e-09,0.8639474267521137,,,-0.47354382094743813,0.2169499599890725,ca115,10
0.4,0.6,simple,3.3580305412279573e-07,0.3002769519638548,-1.0777427388526233e-07,,0.9989771946735941,0.49147137345074904,48,3.0,2.068218697529611e-09,1.3789141428916427e-09,0.6667158287170936,,,-0.17413987452361807,0.02924480852937226,ca115,10
0.4,0.6,linear,3.5167683277001603e-07,0.30000924227246595,-1.26676080190095e-07,2.831813658411235e-09,0.9991376071810782,0.49962271483382603,48,3.0,2.068218697529611e-09,1.7667242716117164e-09,0.8542250748056694,,,-0.18148733576757703,0.007083898311819406,ca115,10
0.4,0.7,simple,3.3465670634997784e-07,0.30017135784077925,-1.0684243137035692e-07,,0.9987980508762552,0.4959860605402578,46,3.0,2.068218697529611e-09,1.322552920087304e-09,0.6394647343953667,,,-0.13912361669340015,0.1111355046682746,ca115,10
0.4,0.7,linear,3.512167648782779e-07,0.3000049228653964,-1.2613416448712073e-07,2.7534341188352427e-09,0.9989436851844657,0.4998571639119578,46,3.0,2.068218697529611e-09,1.7652149517522155e-09,0.8534953067877593,,,-0.12929462595822624,0.017737112680222652,ca115,10
0.4,0.8,simple,3.336701457070446e-07,0.30011236116115764,-1.0604498698696763e-07,,0.9985878976703063,0.4978266505908879,44,3.0,2.068218697529611e-09,1.300736187933505e-09,0.6289161728820905,,,-0.12077869806324873,0.18572305052215735,ca115,10
0.4,0.8,linear,3.5135513936479087e-07,0.3000031712510708,-1.2625162260708862e-07,2.7572097808437347e-09,0.9987267247432828,0.4999380358678768,44,3.0,2.068218697529611e-09,1.7577455521206922e-09,0.8498837933436322,,,-7.067054016530879e-06,0.14509872331648546,ca115,10
0.4,0.9,simple,3.327433412827415e-07,0.3000755719449771,-1.0530047281932212e-07,,0.9983509363602927,0.49873473829925546,42,3.0,2.068218697529611e-09,1.3535834879455121e-09,0.6544682579082682,,,-0.08682860051210195,0.33219173535635105,ca115,10
0.4,0.9,linear,2.0154493511309512e-07,0.4999969416105567,3.0600217567312826e-08,-4.1769613033063145e-09,0.9984873676767625,0.4999712986125912,42,3.0,2.068218697529611e-09,1.7950677139467542e-09,0.8679293520027052,,,-0.2547987876949535,0.14179608408508013,ca115,10
0.4,1.0,simple,3.3173494816923297e-07,0.3000491408668544,-1.0449598028514651e-07,,0.9980817322652141,0.49922592706309254,40,3.0,2.068218697529611e-09,1.3775188519148866e-09,0.6660411945604531,,,-0.5,0.27601403796605767,ca115,10
0.4,1.0,linear,2.033643159969586e-07,0.4999982158963859,2.8666697829741948e-08,-3.8674668204181336e-09,0.9982000068916984,0.49998508443453477,40,3.0,2.068218697529611e-09,1.6847163722653376e-09,0.8145736107490233,,,-0.5,0.011009059916749046,ca115,10
0.4,2.0,simple,2.3265803575228888e-07,0.5000012602038554,3.751298187832005e-10,,0.9910895423227921,0.49999467054833857,20,3.0,2.068218697529611e-09,1.0777468675980756e-09,0.5210990834215903,,,,0.0,ca115,10
0.4,2.0,linear,1.6835644283997538e-07,0.8000002700943397,7.513956206118648e-08,-3.420313188115864e-09,0.9911378450476671,0.5000001860427887,20,3.0,2.068218697529611e-09,1.105776486639289e-09,0.5346516245888727,,,,0.0,ca115,10
0.4,3.0,simple,,,,,,,0,3.0,2.068218697529611e-09,,,,,,,ca115,10
0.4,3.0,linear,,,,,,,0,3.0,2.068218697529611e-09,,,,,,,ca115,10
0.4,4.0,simple,,,,,,,0,3.0,2.068218697529611e-09,,,,,,,ca115,10
0.4,4.0,linear,,,,,,,0,3.0,2.068218697529611e-09,,,,,,,ca115,10
0.4,5.0,simple,,,,,,,0,3.0,2.068218697529611e-09,,,,,,,ca115,10
0.4,5.0,linear,,,,,,,0,3.0,2.068218697529611e-09,,,,,,,ca115,10
0.0,0.1,simple,-9.99638009006395e-06,0.010085039437183965,9.5934988490543e-06,,0.3198703043896153,0.007606874567065417,58,3.0,1.0834764569990392e-09,5.865190366169849e-08,54.13306702034828,,,-0.00019601249660623318,58.73570241686784,ca115,11
0.0,0.1,linear,1.6709866079132752e-08,1.4999844610572526,-6.83461823590498e-07,1.7330014342391086e-07,0.731003602805987,1.4850743080360846,58,3.0,1.0834764569990392e-09,4.868605567198723e-08,44.935037911977815,,,-0.6636254235054977,5.4235012313849,ca115,11
0.0,0.2,simple,-5.935500454620141e-06,0.03299738507709311,5.489839604839543e-06,,0.997351169830037,0.15946092617918756,56,3.0,1.0834764569990392e-09,5.181636423773924e-09,4.7824171815655045,,,-0.3948337232234125,2.2108290904767394,ca115,11
0.0,0.2,linear,-4.308331980390034e-06,0.04243589627529776,3.847905502960723e-06,1.1868595481508227e-08,0.9976904759118895,0.010628433534723543,56,3.0,1.0834764569990392e-09,6.960606724663389e-09,6.424326693671353,,,-0.6644870334743169,0.5346209521227401,ca115,11
0.0,0.3,simple,-2.319713453192278e-06,0.08672923957919927,1.8740118163621579e-06,,0.9981561066945216,0.019443467198505995,54,3.0,1.0834764569990392e-09,4.215395026451084e-09,3.8906198646223302,,,-0.4701677968962116,1.9151690681762321,ca115,11
0.0,0.3,linear,-2.146619103268513e-06,0.0894003557985181,1.6915143583172473e-06,7.690902898532239e-09,0.9983478725362043,0.20922974401148178,54,3.0,1.0834764569990392e-09,4.22355345662402e-09,3.898149728441922,,,-0.6653386903635448,0.24545120419420208,ca115,11
0.0,0.4,simple,-1.5455226444512613e-06,0.13358368826631345,1.099273719845637e-06,,0.9989540849194918,0.3478335894221583,52,3.0,1.0834764569990392e-09,3.1982224121873877e-09,2.951815326975973,,,-0.567777481542399,1.8290791358266978,ca115,11
0.0,0.4,linear,-9.605565617883268e-07,0.1991396030133692,5.012273232932529e-07,1.2666773978373854e-08,0.9988545375744339,0.29907989732939677,52,3.0,1.0834764569990392e-09,3.6785602094466514e-09,3.3951454927182727,,,-0.6613462011821237,0.5906508967082156,ca115,11
0.0,0.5,simple,-9.019407746958513e-07,0.23806645848944005,4.5626182192187765e-07,,0.9990399376463337,0.2549390126348131,50,3.0,1.0834764569990392e-09,3.1599032673492167e-09,2.916448481124698,,,-0.014673120009561742,1.3554162927142515,ca115,11
0.0,0.5,linear,-6.922184134976746e-07,0.28284510478685787,2.3156718511548628e-07,1.3968165624831852e-08,0.9993195988716712,0.21665611209113134,50,3.0,1.0834764569990392e-09,2.7830292127950036e-09,2.568610692754048,,,-0.6470714965942257,0.736719003256469,ca115,11
0.0,0.6,simple,-7.397667502878387e-07,0.29937391799306023,2.934025031205309e-07,,0.9988133264708638,0.19732281022611214,48,3.0,1.0834764569990392e-09,3.432782652183135e-09,3.168303870386894,,,-0.011002848935243082,1.5124761667644826,ca115,11
0.0,0.6,linear,-6.750151358845642e-07,0.299941602919498,2.163017336897e-07,1.1549014000498715e-08,0.9993642060724652,0.4992913778533776,48,3.0,1.0834764569990392e-09,2.8990876959192805e-09,2.6757274486139124,,,-0.5893333628292582,1.5633218975828045,ca115,11
0.0,0.7,simple,-7.481375779544237e-07,0.2997127817027048,3.001936481875722e-07,,0.9990823066433153,0.4941317384868616,46,3.0,1.0834764569990392e-09,3.0694835371839675e-09,2.8329951401857634,,,-8.454093452628356e-06,1.459619035612027,ca115,11
0.0,0.7,linear,-6.980363399240593e-07,0.2999740417606474,2.418291571440141e-07,8.329092022904304e-09,0.9993492678062159,0.49973631100542254,46,3.0,1.0834764569990392e-09,2.7402769429875547e-09,2.5291522721014554,,,-0.5181466468238972,1.966086097107939,ca115,11
0.0,0.8,simple,-7.54304036251846e-07,0.29986895274916686,3.051627157337022e-07,,0.9991531979761413,0.4968753753593736,44,3.0,1.0834764569990392e-09,2.8905660320810096e-09,2.667862336471214,,,-0.13557868936806886,0.14493039381405717,ca115,11
0.0,0.8,linear,-7.171413161018043e-07,0.29998810267259735,2.6270161227030406e-07,5.793345771874938e-09,0.9992732385810781,0.49988423009177263,44,3.0,1.0834764569990392e-09,2.851910769459313e-09,2.632185269035192,,,-0.48449664940533105,2.318355677225698,ca115,11
0.0,0.9,simple,-7.589457601282196e-07,0.29994495175863445,3.088763891598456e-07,,0.9991147267194012,0.49820538261882563,42,3.0,1.0834764569990392e-09,2.3486439030240915e-09,2.1676926045345297,,,-0.06935679241104724,1.672660427822364,ca115,11
0.0,0.9,linear,-7.342400947151366e-07,0.2999948326157027,2.8113286849597247e-07,3.6305986162787315e-09,0.9991583868340125,0.4999458816825594,42,3.0,1.0834764569990392e-09,2.8668439969096466e-09,2.6459679657923467,,,-0.06436970297174247,1.1442576174422998,ca115,11
0.0,1.0,simple,-7.621430405380029e-07,0.2999794345960655,3.1141566872186337e-07,,0.9989829618888266,0.4989177134328752,40,3.0,1.0834764569990392e-09,2.531425929712691e-09,2.3363921877214686,,,-0.5,0.4200354820480384,ca115,11
0.0,1.0,linear,-7.480053867792552e-07,0.2999977375873219,2.957854956367964e-07,1.9673878656422094e-09,0.9989947934122716,0.4999732750111689,40,3.0,1.0834764569990392e-09,2.866215550195842e-09,2.6453879377633616,,,-0.5,0.11475530464763645,ca115,11
0.0,2.0,simple,-5.486373106576275e-07,0.4999990522925441,7.973762493518976e-08,,0.9913833551514305,0.49999068838181193,20,3.0,1.0834764569990392e-09,2.777580076307253e-09,2.5635813850542357,,,,0.0,ca115,11
0.0,2.0,linear,-3.5454828275650977e-07,0.8000002865960518,-1.34249083418482e-07,1.4899162318893259e-08,0.9914158556566448,0.5000001973138559,20,3.0,1.0834764569990392e-09,2.857691134664236e-09,2.637520285931575,,,,0.0,ca115,11
0.0,3.0,simple,,,,,,,0,3.0,1.0834764569990392e-09,,,,,,,ca115,11
0.0,3.0,linear,,,,,,,0,3.0,1.0834764569990392e-09,,,,,,,ca115,11
0.0,4.0,simple,,,,,,,0,3.0,1.0834764569990392e-09,,,,,,,ca115,11
0.0,4.0,linear,,,,,,,0,3.0,1.0834764569990392e-09,,,,,,,ca115,11
0.0,5.0,simple,,,,,,,0,3.0,1.0834764569990392e-09,,,,,,,ca115,11
0.0,5.0,linear,,,,,,,0,3.0,1.0834764569990392e-09,,,,,,,ca115,11
0.1,0.1,simple,9.546088964056016e-08,1.1133526129525821,1.0759266137647181e-08,,0.9357904679417386,0.003547560891659307,58,3.0,1.4773020649683352e-09,5.988481818886678e-09,4.0536610358119525,,,-0.6656239872912972,0.6836203030655672,ca115,12
